text,labels
"ファッションショーの原色の暴力！って感じのノリノリな河底先生も好きだし正統派に格好いいデュエダンの衣装に鮮やかな青を一筋足さずには居られない河底先生も大好き__ ""[1","[1,0]"
"私「今横浜中華街展に行ってきたんです」##盛岡の中国嫌い佐藤##「あらあら、それは良かったじゃない」####私「」 ""[1","[1,0]"
"一昔前はベリーショートにしてたら全員フェミニストか？みたいに言われてたのにどうなってしまったんだよって感じ ""[1","[1,0]"
"三浦監督の継投、ラミレス時代と何も変わらない。###baystars ""[1","[1,0]"
"「中抜き」までソックリな手法を使うって。。。ここでアウトでしょう。それも病人相手の対策から。憲法の理念に逆行～それで皆さん、憲法が邪魔なんですね。__ ""[1","[1,0]"
"ええやん……似合っとるで ""[1","[1,0]"
"金で集めた優秀な人材なら、当然の行為だよね。###Yahooニュース ""[1","[1,0]"
"エレベーターを使おうとする自分が全ての間違いでした。##自分の身体もっと信用するべきでした。####取り敢えず、人生の先輩マジリスペクトですわ ""[1","[1,0]"
"15話 まあ記憶よりは作画まだ良かったかな 空中換装訓練はこの後何回も見ることになる奴ですねw##↓セリフ集です ""[1","[1,0]"
"猶本が漏れたけど、猶本入れると優勝チームどこよ？みたいな感じになるしなぁ ""[1","[1,0]"
"ブログを更新しました。積み重ねたもの?…無い、ねえ。/##「【千葉ロッテ】井口監督が「この5年間で積み上げてきたもの」って、何かありましたっけ?」#chibalotte ""[1","[1,0]"
"ネットでバズったスキャンダルはすぐにニュースになるのに今回はどこも報じないので、お金って偉大やなと思う。 ""[1","[1,0]"
"2連続で味方にai引いて悲しい ""[1","[1,0]"
"まさにその通り！##皆さん何で「変」って思わないんですかね。 ""[1","[1,0]"
"ランドセルはランドセルで、他に荷物を運ぶようにキャリーケースを持たせればバカも納得すんじゃない？ ""[1","[1,0]"
"東海道新幹線の予約しようと思ってスマートEXなるサービスを使う羽目になっているのだけど控えめに言って最高のUX ""[1","[1,0]"
"もう、投票するの止～めた。##政治なんて、誰がやっても一緒。##選挙なんて、時間の無駄。うるさいだけ。早く終わらないかな ""[1","[1,0]"
"“we wish for world peace”を純度100で真っ直ぐ歌えるアイドル、ジャニーズしかいない ""[1","[1,0]"
"ゼ丿先生の容姿について公式側から言及されたものといえば『ナイスルックガイ』だもんな…そう彼、世間一般的に見てナイスルックガイに分類される男なんよ…それ思い出すたび頭掻きむしってしまう。ナイスルックガイサイエンティスト______攻めすぎる… ""[1","[1,0]"
"今すごいおもしれーーーー！ってなったの、さっきのイギリスのやりとりで記者が「これ飲んだら答えてくれますか？」って質問してるやつ。　因果関係から見てもおかしいし、自分がもてなされてるのにそれを取引にみなす思考面白すぎない？？ ""[1","[1,0]"
"これうまいよなー。縦軸が値段なのが普通と思うけど、逆転してギガを縦軸にして、しかも下に行くほど数字が大きくなるところも逆転。見る側をやや混乱させて一番目を向けさせたいところに目が向くようにしているのかなーと。うん、うまい。 ""[1","[1,0]"
"「具体策は検討中」##文科省もびっくりなのでは？##ってくらいの見切り発車をみた##滋賀県の教職関係の人が無駄に振り回されませんように####長浜市長教育改革で全国最高水準を###Yahooニュース ""[1","[1,0]"
"これはいいなぁ、ひと握りの天才には束になっても勝つことなんて一切できないのがよくわかるなぁ ####質問の仕方がしっかりしてれば無惨に刺されることもなかろうに…####いいなこれ、ランドセルだけじゃなくて汎用性もっと高かったら…… ""[1","[1,0]"
"国内初のコロナワクチンがようやく上市するぞ！ ""[1","[1,0]"
"【sage】＜形＞①賢い、賢明な　　　②賢人ぶった　　　＜名＞①賢人　　　②賢人ぶった人　　　④セージ、サルビア属の植物の総称 ""[1","[1,0]"
"高校生くらいで脳科学教えた方がええよ####脳って記憶とかホルモン分泌を##制御してるわけじゃん？####つまり自分の行動を##意図的に制御できるわけよ####欲望まみれな高校生にはちょうどいいと思うなｗ####まあ今の大人も##十分に生かせる学術だと思うよ####脳科学学ぼうぜ！ ""[1","[1,0]"
"陰謀論者って想像力が豊かだな ""[1","[1,0]"
"独りで飲む酒はうめぇなぁ ""[1","[1,0]"
"ApexのPCpadキル集上げてる人、チャリンコに補助輪つけながら「俺チャリ乗れてるすごくね！！？？」って大声で言ってるようなもんでなんか可愛い ""[1","[1,0]"
"■アイロニーの要素を使ったストーリー展開例## ##・求めていたものを手に入れるが、遅すぎた##・目標からどんどん離れていくが、実は目の前にあった##・意図せずにしたことが目標の達成につながる##・あるものを破壊するために取った行動が自分を破壊させる## ##などなど ""[1","[1,0]"
"ちゃぴちゃん凄いねー。私には出来ないもんって言われる事もあるけど逆に物よくなくしたり落としたり病気ある。##あと昔、小さいライブハウスでかばん置き引きとか連れてかれそうになったり、友達だと思ってたのに金や物盗まれたり__凄い親身に探してくれてたのに。結局警察沙汰よ ""[1","[1,0]"
"ホッピーさん面倒くさい女作るの上手ですね ""[1","[1,0]"
"飲酒運転してる人ってこんな感じでうんてんしてるの逆に尊敬します ""[1","[1,0]"
"姑息、馬鹿、犬、天才。考えてない！##あとは！？ ""[1","[1,0]"
"フランス凱旋だもんな勝つしかないからなACOも協力体制敷いてくれたんだな ""[1","[1,0]"
"皿洗い→米釜洗い→米炊き##で時間も遅いからなるべく素早く洗っていたら音が出ただけで高級な皿なら割れるとか言い始めて文句ばっかり。皆さん高級な皿は贈り物に最適ですよ ""[1","[1,0]"
"いやー良い子が多いワートリの中で燦然と輝く良い性格の水上 ""[1","[1,0]"
"こいつ毎日円陣してんな##仲良し球団だね ""[1","[1,0]"
"人としてゴミみたいなつまらない動画でもDMPは面白いと感じて再生数4桁取れるあたりデュエマ界隈っていいよね ""[1","[1,0]"
"それ「さすが」って言っていいのか？　出てきた相関に対して因果か相関かと言ってツッコんだ気になるのは、単に考える力も理解力もないのを表出してるだけでは。しそこばんはちゃんと2つグラフ示して、何が大事かを比較して明示しとるやん。 ""[1","[1,0]"
"三か月後に購入でセンチュリー契約打ち切った穴埋めを兵庫トヨタにするのでしょうなぁ##さぁ県議会の先生方は腕の見せ所 ""[1","[1,0]"
"「組織委員會が、誰も行ってねぇんだ…ってのが」##「素晴らしいね」 ""[1","[1,0]"
"ポリコレ叩きしてる連中、人生楽しそうだよね ""[1","[1,0]"
"アニクロにプリシクの青眼いれるかー##コナミさんはとことん客商売がお上手だ ""[1","[1,0]"
"路駐を見掛けるとおおー名古屋だぁってなるね。路駐の町 ""[1","[1,0]"
"とりあえず昨日うどんたべにきたらカップルは列に割り込んでいいという新しいルールができた模様なので前の方に並んでるみなさん5分だけカップルになりませんか？って気分になった ""[1","[1,0]"
"auPayマーケットで買い物してる人そんなに多かったんだね ""[1","[1,0]"
"～ 日経新聞 ～##岸田首相の新しい資本主義は「コンクリートも人も」といったところか。「聞く力」のみならず「盛る力」も相当なものである。##◆岸田首相の「新しい資本主義」...##わからん... ""[1","[1,0]"
"たまに駐車場の掃除してて故意では無いんだろうが捨てたヤツが腕とかに当たってめっちゃやな思いしたのは本当にいい思いで ""[1","[1,0]"
"選挙とかでも毎度そうなんだけど自民を応援した覚えは一切ないのに今の国を作ったのはお前らにも問題があるとか言われるしL◯hannel氏がミソジニーやウヨ思想を放置してきたのはうちらの責任だからとか勝手にこちらまで纏めてきて最悪だったんだけど ""[1","[1,0]"
"准教授の肩書きあるだけあるわ ""[1","[1,0]"
"ほんとその通り。ちゃんと##平等なお仕事しましょうね。##プロならばの話ですが ""[1","[1,0]"
"台本に「理想の上司」って書いてあったんじゃないですかね ""[1","[1,0]"
"久しぶりに電車でがっつりメイクしてる女子高生の隣座ったんだけど、久しぶりに見たな…よく揺れてる中でできるよね。##てか人前で化粧ができるのを尊敬する ""[1","[1,0]"
"みなさま、おはようございます～##きんようび、きんようびでございます##「良い趣味をしていますね」###COM3D2 ""[1","[1,0]"
"洗濯もまともに自分でやれない奴が他人をクズ呼ばわりか!やはり甘えん坊の指令塔は違いますな。いやぁ、頭があがりませんねなにせ、何も伝えられてない状態で貶められまくってるんですからね。 ""[1","[1,0]"
"月ノ美兎とか周防サンゴ、壱百満天原サロメとかああいう人たちってネットでウケる面白さの能力を持ってるなって評価は出来るんだけど好きにはなれないんだよな##ああいうさぁ私は面白い人間ですよって武器自覚してセルフプロデュースひけらかすのが苦手なのもあるだろうし好評と好意は違うよな ""[1","[1,0]"
"明るく無邪気な君を描こうと揃えた色は ""[1","[1,0]"
"#私とTwitterで出会えてよかったと思う人はリプで私の名前を呼ぶ####=3##どちらかと言うと人の運命引っ掻き回してる事しかしてないと思う ""[1","[1,0]"
"”ブランドパワー抜きの鉄血の失態をしたガンダム”が境界戦機だからな ""[1","[1,0]"
"I like America &amp; America Likes Meとか陰の人が言わなくない？Sincerity is Scaryとかチルなミュージックしてるし。 #####Peing #質問箱 ""[1","[1,0]"
"目標に掲げていた「今週中に2記事更新」、私は「やった」ぞ。####さすがに、どこかの自称作家先生の書く記事とは商業的な価値が違いますが、充実感と「書く習慣」「考える習慣」につながる可能性を感じさせてくれれば、とりあえず充分です。 ""[1","[1,0]"
"ドルはきっと何よりも先に「さぞ幸せな世界だったろうね」って言ってくれるし、「やれもしないのに駄目とか言ってくんの本当想像力ないよね」「僕も何が悪いかわかるまで3000年かかったし」「洗脳あるある、辻褄合わせマジしんどい」とか愚痴大会開ける ""[1","[1,0]"
"煽るほど暇があって羨ましいわ ""[1","[1,0]"
"プセカの愚痴見てるとリン優│遇で運営の可愛い可愛いリンちゃんだもんねってのよく見るけど、確かに推し贔屓無しで見てもリンちゃんは運営の誰かにリンちゃんは可愛くって言われてるんだろうな～とは思うね。いちいちの言動の可愛さがレベチだもん、、動作の一つ一つが可愛いもん、、、 ""[1","[1,0]"
"良かろうと悪かろうとやるんだってよ##アレだけ視聴者ありきと反省してたのに、舌の根も乾かぬうちにイキリ発言####さすがレジェンドやわ##風格が違う####※画像お借りしましたmm ""[1","[1,0]"
"代理店の実務かつ基礎的すぎる質問にまた1時間電話を使った。月で累算するとおそらく月の3日間はその代理店に出向してることになる。ってゆう考え方で他の代理店の分も想像すると月の3週間位は他の代理店に出向してるようなもんだった。##損保社員の仕事はたった1週間。月に1週間勤務かあ、幸せ。 ""[1","[1,0]"
"KSRさん、コメントないのに一人で話し続けられるのすごいです。 ""[1","[1,0]"
"キラキラSDGsが一切触れたがらない貧困が高評価でジェンダー平等が低評価なの、実態も含めて最高ですね。日本ってノイジーマイノリティ以外は圧倒的に真っ当なんだよなー ""[1","[1,0]"
"会わないと倒れるのにヲタク辞めるの強い ""[1","[1,0]"
"経済の名目成長率を過剰に重視していることを除けば、概ね妥当かな。##安倍政権の素晴らしい実績も載っています ""[1","[1,0]"
"お、なんだか某お亡くなりになるワニ映画思い出したぞwww##　無観客かー感染対策バッチリだな ""[1","[1,0]"
"リエナクターグループで問題児扱い&amp;追放された奴がTwitterで装備販売始めてて笑えるし何より____人がアジア人が買うだろとか言ってたのが現実味帯び始めてて最高に笑える ""[1","[1,0]"
"失われた30年と消費税導入の時期が全く一緒なのも面白い。####私より頭が良いはずの官公庁の職員さんや政治家の皆さんが気付かないわけないよね ""[1","[1,0]"
"静岡公演なのに地域優先に静岡が含まれてないの笑うw何回もサイレント修正するなら最初からダブルチェックぐらいしろよw一般社会で仕事してたらこういうのマジで許されないから羨ましいw ""[1","[1,0]"
"私は前々から環境問題に対して熱心に取り組んできた方ですが、最近SDGsって言えばなんでも許される感あっていいよね ""[1","[1,0]"
"サスアームもナックルも市販車のまんまってことなんかな。コスト管理しっかりしてるうー ""[1","[1,0]"
"そりゃもう「LGBTトイレ」なんてのを名案と褒めそやすくらいの多様性豊かなお国なのでな ""[1","[1,0]"
"「改ざんされてる医学知識」とか「改ざんされた歴史」とか言いたがる人、きっと他の整合性のある理論体系を示せるわけでしょ。興味ありますねえ ""[1","[1,0]"
"さすが鎖国国家ジパング ""[1","[1,0]"
"信用ってそうやって無くしていくんだなって思った教えてくれてありがとう ""[1","[1,0]"
"【Lesson 39】apparently ~####He's not feeling well, apparently.##彼はどうやら気分がよくないようだ。####I guess we missed the train.##_ Yeah, apparently!##「僕らは電車を逃したようだ」「はいはい、どうやらそのようだね！」#####ラジオ英会話 #大西泰斗 #ひとくちラジ英 ""[1","[1,0]"
"さっき、「15万円の酒の差し入れくらい目くじら立てなくても」ってツイート見たし私もそう思わないでは無いので####だったら国会で法律を変えてOKにしてから貰ったら良い##__##「桜を見る会」夕食会にサントリーが3年間、酒を無償提供　識者「違法な寄付の可能性」 ""[1","[1,0]"
"どこの発展途上国の話かと思ったら日本かよ。 ""[1","[1,0]"
"#デジ田 以前にあれこれグダグダしてる政権より、架空のドラマの方が現実味があって。####※今週土曜、最終回####17才の帝国 - NHK ""[1","[1,0]"
"今回のモリアーティの先輩後輩発言と新茶の警戒っぷりから思うに、####・異星側からの寝返り。##・本人の自覚の有無は不明ながら、内通者の役割を担っている。####新茶だからこその疑念と、モリアーティの立場ゆえの発言なんだと思う。 ""[1","[1,0]"
"夜通しやってまともな味方に当たったの2回って最高だよな ""[1","[1,0]"
"本日は連続で2作品鑑賞。##冷静に仕留めていくソファと##縦横無尽に暴れ回るドーナツ…####皆さん創造力が素晴らしいですね、##ホンマええ休日になったわ ""[1","[1,0]"
"やっぱり動画見てると国2よりmeet-meの方が面白そう####きのこの里とたけのこの山程度の違いでしかなさそうではあるけど ""[1","[1,0]"
"今年この作品を改めて観ると、狸の争いも天狗の争いも、人の争いに比べればましなもんだよな…　などと考えてしまうんだけど、「日本一の大天狗」とか呼ばれてる人のせいだと思います。たぶん。 #bs12 #有頂天 ""[1","[1,0]"
"こんな記事書いても金もらえるんか？？？##うらやましいわぁ ""[1","[1,0]"
"『であいもん』9話 吹き替えではない。まあプロには成れなかった感はよく出ているかも。 ""[1","[1,0]"
"コレの弾いてみたをTwitterに上げたら著作権云々でBANされた思い出深い曲よなw ""[1","[1,0]"
"嫁が「フルーツポンチ食べたいから作る」って用意してくれたもの…##まさかのお椀での提供で感動した ""[1","[1,0]"
"今回の判決が確定した場合、全道民が負担する夏の電気代高騰分は、原告と裁判長の御自宅に請求書を送ってくださいませ、北海道電力さん。 ""[1","[1,0]"
"後半から。この人かっこええｗ##「選挙に行かない、政治なんか何にも変わらないっていう人たちがさ、それを許しちゃってるっていうね##うーんいい国だよこの国は。権力者にとっては一番楽。ぜんぜんチェックされないし」###区長になる女岸本さとこ###0619杉並区長選 ""[1","[1,0]"
"なら、外部の上層部から、詰問、査問されたら宜しいでしょう。##保護者対応での如何なる発言も受け止めて相手するのが常道の教員が、苦痛と言える程の事なら、第三者委員会や子供の人権110番調査担当官の査問の場でもさぞや論理的に粛々と説明できる事でしょう ""[1","[1,0]"
"妻が夫に言いがちな##☝_これ「夫が妻に～」ならじゃなくて不適切用語になるのすき ""[1","[1,0]"
"貴方は、思想の違う人から自分や子どもが悪い意味で動物に例えて罵倒されたり罵倒して平気なのか？##“常識ある人”は違うわね ""[1","[1,0]"
"そら弊学は九州王国の最高学府ですから ""[1","[1,0]"
"相手は大学生だけど強い！1-0でも！って言ってたくせにボロカス言う人たち好きよ ""[1","[1,0]"
"あれ？中畑氏が７回３失点で引きずり下ろされたと言ってたが東浜がヒーローでいいの？ ""[1","[1,0]"
"日本ってつくづく平和ですね ""[1","[1,0]"
"これワロw##アホ国家をダシにした代理センソーだからギリセーフ##余計最悪かw ""[1","[1,0]"
"公式に怒られてやんのー笑笑 ""[1","[1,0]"
"iPhone買えなかった難民の受け皿って感じがよく表れててええやん ""[1","[1,0]"
"「資本家の犬」わざわざ犬のパネル用意してまで、こんな言葉を国会の審議で言う人が議員なの？岸内閣を批判したいにしても、幼稚すぎる。＞大石議員##そしてそんな発言を、良く言ったみたいに言ってるツイッター民もいて....日本ヤバいなぁ###国会中継 ""[1","[1,0]"
"あらゆるスピリチュアルな方々が今おめでたいメッセージ受け取ってるの、もう疑わずに全部そうなるって思って受け取ったらいいよね。三次元的な常識とか無視すればいい ""[1","[1,0]"
"「何が悲しくてカレールー抜きライスなんて食わなきゃなんだよ…」##「シャカール君のカレーライスはライスが沢山あって羨ましいねぇ！見たまえよ、私のカレーライスはカレールーばかりで食べにくいったらありゃしない！」##「」 ""[1","[1,0]"
"一人で勝手にうるさくできる人すごい ""[1","[1,0]"
"有償黒麒麟実装だなこれは。##サイゲームスは商売上手 ""[1","[1,0]"
"課税は物価統制の手段だというので、増税の時代かと返したのだが、うまく伝わらなかったようだ。こういうレベルで上から目線というのは、自己評価がおかしいのだろう。 ""[1","[1,0]"
"今日も腹が1日1腹痛のノルマを達成した##主人格は継続出来ない性格なのに内臓は毎日目標達成出来て偉いね… ""[1","[1,0]"
"知らんところで食べられるものわかんなくて、そういう時チェーン店入るんだけど、隣の奥様方があまりに声でかくてイライラするわ……##サンマルク探して入った方が良かったかな。 ""[1","[1,0]"
"いやほんと何度も言うけど弊社まじで福利厚生だけは申し分ないから勿体ないなぁとは思うよ…ボーナスもいいし知名度も高いし仕事できなくてもいい給料貰えるし##けどそれ以上に私はキャリア積みたいから転職するワケだし後悔のないように進むしかない____ ""[1","[1,0]"
"リゾートライン好きの息子達に…####今回はなかった事にする##転売ヤー民は何回並ぶのかな ""[1","[1,0]"
"抜けるたびにアー写更新するの素敵じゃん ""[1","[1,0]"
"そういえばPGtipsは人種差別反対と表明してたもんな。あれからずっとヘイターの標的にされてるのか。####てか、お相手のヘイターさんは自称・元国連職員だそうだけど、ティーポットを知らない国連職員さんっていうのもいるんだなぁ ""[1","[1,0]"
"はてブ更新しました。####ジャーナリストの笹幸恵さんはレコーダーを使って秘密録音をして相手を脅す手口を使っているそうで、なかなか立派なジャーナリズムだと感心してしまいました。####小林よしのりってこんなもの - 脱イボナメクジ宣言 ""[1","[1,0]"
"500人位いて2時間くらい待ちそうなの？####DPAが1500円で売ってるじゃん####※もちろんネタです。なるべくは転売ヤーから買わないようにしましょう ""[1","[1,0]"
"裁判所そのものの業務停止命令を出してほしい時は、どこに訴えたらいいのかな？弾劾裁判所は裁判官の罷免を決めるところだし。 ""[1","[1,0]"
"MARCH附属校時代の女の子達、エスカレーターで大学に上がったのだろう、大学時代に頭いい男青田買いしてそのまま結婚して主婦やってる人がマジで結構な人数いて、##「生きるのうま～！！！」って感動してる ""[1","[1,0]"
"情報もあるが、構図が分かりやすいってのが　あるんだろうな。プーチン悪者にしとけば楽だし。。##シリア内戦もアサドを悪者にはしてたが、ISとの対立など、構図はかなり複雑だし。##まあ、現地で拉致されても情報があまり流れてこないってのはあったよね ""[1","[1,0]"
"目の前の机すら整理整頓できない奴が天下国家を語るとかいい時代になったよな ""[1","[1,0]"
"投資して増やせばいいと個々の国民に言って済ませられるのが自民党政治なら、防衛費も国民に税負担を求めずに税金を投資して増やせばいいと思いますね。 #自民党 ""[1","[1,0]"
"フロアリーダーに気を遣って明確な反対意見出さなかったらそれを「賛同」と取られ、「過半数の賛同が得られたから」と早出8時出勤案を強行できるフロアリーダーの脳内って凄いな ""[1","[1,0]"
"清峰寮の建物は豊田高専の学生が設計したんじゃないかっていうネタがありまして…… ""[1","[1,0]"
"こういうの死ぬほどいるのに水商売女性を救わなきゃ…！ってメシアになれるフェミさんすごいですね____ってなる ""[1","[1,0]"
"まあ自分は「ワナビー」と「モノづくり好き」のどちらかしかいないような分野でやっているわけではないのでなんか噛み合ってない部分があるかもしれん ""[1","[1,0]"
"そういえば、応募要項に原則としてe-RadのPDF変換機能を使って変換しろとあったので使ってみたのだが、なかなかよくできていてすごいね。思わぬトラップでした。フォントとか、レイアウトとか気にして作成したファイルが・・・##無視してローカルで変換してからアップロードが常識？ ""[1","[1,0]"
"これは確かにカズの名前が出てリスペクト感あるけど、ヘラヘラして言ってるから万が一、ironyな感じで言ってたらそれはそれで…。モドリッチだし「それ」は無いとは思うけど。カズの存在がジョークとしてそういった使われ方することも、、あり得なくはないのよね。私が勘繰りすぎてるけど… ""[1","[1,0]"
"相当なボリュームの声だったんでしょうね ""[1","[1,0]"
"今日初めて行った薬局、薬の説明なしで金額言ってきたからマジでびびったわ…これが「薬学的知見に基づく指導」かぁ ""[1","[1,0]"
"縦の関係は厳しく##横の関係に関しては暗黙の了解みたいなのがあってとっても人間味があっていいですね!!! ""[1","[1,0]"
"ライブの終わりは「冒○でしょでしょ？」で決まっているんだ。俺が大嫌いな曲でね。あーやの栄光の時代の曲だから聴いてやっているだけなんだよ。私はハ○ヒだったんだ～って曲だよね劇場版ではあんまり出番なかったくせに！ ""[1","[1,0]"
"66800人のフォロワーに病みツイートを見て貰える絵師、ほんと恵まれてんな ""[1","[1,0]"
"物価高対策で2.7兆円##外遊や他国に支援してる場合じゃないんだよ。国内国民優先にしない岸田内閣はもう破綻している。現に円高で日経もただ下がり…。大臣の人事もずさんすぎて最悪。参議院議員選挙の後が楽しみですね ""[1","[1,0]"
"今から夕飯ですレポートにうつつ抜かしてた##お前最高だよ楽しかったありがとう化学。わざわざ化学式探させる苦労もありがとう ""[1","[1,0]"
"箱なのに途中トイレ行って同じ場所に戻って来れるなんて…##良い時代だねぇ##元の箱ライブに戻ったらそんなの無理だよ？俺は近々来ると思われるその日を見据えて絶対終演まで行かない ""[1","[1,0]"
"原発反対住民ってなんで高齢者しかいないんでしょうね。 ""[1","[1,0]"
"昨日郵便出すとき遠いから一週間かかると言われて亡くならなければいいですよと言っておいた。####未配達の郵便物は１万３０００通超　日本郵便は再配達や差出人に返還へ###Yahooニュース ""[1","[1,0]"
"やっていいよじゃなくて##やりたきゃやればですからね ""[1","[1,0]"
"グラ社会人 ""[1","[1,0]"
"これ子どもは手で掴んで食べていいかどうかを普通に確認してるだけであつて、手で食べろって事？って言ってるとは限らなくないか？ ""[1","[1,0]"
"他人の不調や落ち込みに、当人と同じくらい若しくは当人よりダメージくらう人本当うらやましいわ ""[1","[1,0]"
"二人共悪意の無い若者に対しては「面白い例えだな」って言うけど、メッフィーとかの悪質宇宙人や外星人に対しては「面白い例えだな」って言う ""[1","[1,0]"
"最高にアイロニー効いてるじゃないですか####アイロンマスクなだけにね！！！！ ""[1","[1,0]"
"「ハゲワシと少女」の後日談ですごいのは、ピューリッツァー賞を受賞し1ヶ月後に写真家が自殺してるってことなんだよな。##なぜ写真家を助けなかったのか。 ""[1","[1,0]"
"トイレのピクトグラム。##わたしも色分けされてなくて、男女どちらなのかわからなくて間違えたことあるけど、##プロのデザイナーが作ったのか疑問に思う。##プロは、わかりにくいピクトグラムなど作るはずがないから。 ""[1","[1,0]"
"国会の答弁もゆっくり茶番劇でやればいいんじゃないですかね##野次もー。 ""[1","[1,0]"
"アフリカ：I can't eat coal ! ; 当事者意識####英国：Stop fossi fuels ! ; 制裁####このような特徴がある気がします。私は英国のような感じは好きではありませんが、何が正義で何が悪かなどはわかりません。・・__ ""[1","[1,0]"
"休憩室で堂々と音流しながら動画見るの、メンタル強くて憧れちゃうな ""[1","[1,0]"
"快感のために1箱500円するタバコ吸うぐらいならひとり暮らしの家で0円で彼女とえちえちすればいいのにせめて一緒にいる時ぐらいやめてほちい ""[1","[1,0]"
"アクセシビリティオーバーレイ的なもの、使ってみて便利だよね～って人の声をまず聞いてみたい。そういう人も居る「だろう」とか、要らない「はずだ」、とかじゃなくて。 ""[1","[1,0]"
"速報：人種にもかかわらずコロナにかかる場合がある！##日本人が海外でケガしたり、感染したりするときに海外のメディアは報道しないよ。日本以外の国は感染者数よりも、重病・死亡のみに集中しているからだ。#鎖国 #japantravelban ""[1","[1,0]"
"うわべでは仕方無いから苦笑いで調子合わせといたけど、内心腹の底まで冷え冷えしとったわい##物盗られた話だけでもない##お前を世話になったいい恩師だと思った事なぞ一度もねぇわ　都合の良い記憶だけを抱いて生きて行ける人間は幸せでいいなぁと思った ""[1","[1,0]"
"信じればいいさ！今までよりも""いま""を！限界なんてもん！ゆうに越えろおおおおお！！##この先どんな！辛く厳しい試練が待って！いようと挫けなああああああい！！！涙ぬぐうんだ！！ ""[1","[1,0]"
"「外枠サンキュー」を間に受けてしまってる説笑うんですけどw ""[1","[1,0]"
"維新おもろいことするやんけ ""[1","[1,0]"
"いかにもNHK らしさがあり##爽快感さえ感じる ""[1","[1,0]"
"そもそも、この16タイプ診断の分類が、六星占術を超える信憑性に値するものなのか、この16タイプ診断で金儲けするシステムがどんなものであるかが見えない限り、信じられるものではないが、凡そ合っている気がするのが気味の悪いところ、この気味の悪さこそ占いの醍醐味 ""[1","[1,0]"
"兄が栄転することが決まりまして、今の職場から本部に行くことに。##今の職場で色々やってきた兄は周りからもすごく頼りにされていたこともあり、大小様々な送別の品をたくさんいただいて、持ち帰れない量になってしまったとのこと。####人気者は大変だねぇ####兄、おめでとう。 ""[1","[1,0]"
"いつになったら日本は戦争するの・・・・・ ""[1","[1,0]"
"輸送時間より受取時間の方が遅い時を超越するヤマト運輸。すっごーい##今日届く荷物を勝手に明日の時間指定に変えるなんておふざけが過ぎましてよ！ ""[1","[1,0]"
"でもまぁそういう経験を昇華して今の心優しい性格とお絵描きと創作に繋がってるわけだからそいつらには感謝しても足りないわ ""[1","[1,0]"
"ボルダリング中にマスク着用とか塗装でもするんか_ ""[1","[1,0]"
"たぶんTwitterで見たんだけど、選挙に興味が無い層が一定数居るって言うのはある種、教育の賜物よね。##と思う。大成功じゃん ""[1","[1,0]"
"FCメールが珍しく仕事してる ""[1","[1,0]"
"日共の支持者のフリして日共の評判を下げるバイトもあるのかな？ ""[1","[1,0]"
"いちいちしょーもないツイートだね。####とか寒すぎて冷やし中華が季節外れだねぇ。。 ""[1","[1,0]"
"ミニって言ってるしそもそもこんなたっぷりな汁こうやって入れなかったらどう入れるのよ…企業努力笑みたいに言ってるの多方面から物事を見れない人なんだろうなぁって思う ""[1","[1,0]"
"返信すんなよ##って言葉に##返信してくる##絡み力　おみそれしました ""[1","[1,0]"
"JR西でやったら毎日もらえるねっ！ ""[1","[1,0]"
"最近買ったDSからSwitchに移植されたゲームがマジでク◯ゲーすぎる。####久々にこんな良質なク◯ゲーに出会った。 ""[1","[1,0]"
"「セクハラはずっとあったんだから、ずっとほっといた被害者の責任」って長崎市が主張してるなんて、なんという心の広い自治体なんだ ""[1","[1,0]"
"天使ちゃん ""[1","[1,0]"
"ブログを更新しました。首謀者の父ちゃんだけ偽装離婚してインドネシアに高跳びか。いいご身分だ/##「新型コロナの持続化給付金の不正申請の「指南役」を、まさか一家総出でやってたバカどもがいたとは」#バカ ""[1","[1,0]"
"公式がネタバレって今年も言ってる人にはこの文章が読めないんですね ""[1","[1,0]"
"役立つ事を子供たちに学ばせる～とか、その為の土台の勉強を学校で教えてるんだろうに。キャッチボールは無駄！実戦の試合で覚えろ？ってか。基礎トレーニングは地味なもんだろうに。選り好みの偏った食事も良くないしなぁ。ホントお上の方々は、ちゃんと勉強して欲しい。 ""[1","[1,0]"
"「ほーんとにマスクって便利だよね～～」 ""[1","[1,0]"
"冨樫ちゃんと毎日更新してて逆に心配になる。過労死しちゃうんじゃないの？？ ""[1","[1,0]"
"Udemyのレビューで「知識が豊富な講師」に × がつくたびに「まだまだ邁進させていただきます！」という気持ちになります__ ""[1","[1,0]"
"初動毎回武器偏りすぎてホント神ゲー！！ ""[1","[1,0]"
"内容的には世にも奇妙な物語で30分で済むものを引き延ばしておかしなオチつけた、週刊ストーリーランドのようなアニメ ""[1","[1,0]"
"みつよちゃん、口下手だけど気兼ねない相手には割と話してくれると思ってるのでまさに話したがりの聞いて欲しいジョカノと無口な彼ピ__ ""[1","[1,0]"
"もげ、笑う時もあくびする時も｢一生懸命だね｣って言われるんだけど、馬鹿なこと言って思いっきり爆笑できる人とずっと一緒にいたいな。これはパートナーだけじゃなくて、おとももちもそう。ガキな考えなんだろうけどプライベートくらい許セッ久。 ""[1","[1,0]"
